dataset,seed,method,method_label,group,test_f1,test_auc,test_ap,precision,recall,val_f1,metrics_path
EPSD-Ponzi,43,bwgnn,BWGNN,Graph Anomaly SOTA,0.5230769230769231,0.8767312767312767,0.5905913460706035,0.53125,0.5151515151515151,0.6820276497695853,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_43/bwgnn/metrics.json
EPSD-Ponzi,44,bwgnn,BWGNN,Graph Anomaly SOTA,0.5675675675675675,0.8845572845572846,0.6336408263402901,0.5121951219512195,0.6363636363636364,0.6057692307692307,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_44/bwgnn/metrics.json
EPSD-Ponzi,45,bwgnn,BWGNN,Graph Anomaly SOTA,0.5921787709497207,0.8780234780234779,0.6595641742140893,0.6625,0.5353535353535354,0.5698324022346368,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_45/bwgnn/metrics.json
EPSD-Ponzi,46,bwgnn,BWGNN,Graph Anomaly SOTA,0.6027397260273972,0.8837564837564837,0.6453696296023871,0.55,0.6666666666666666,0.6470588235294118,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_46/bwgnn/metrics.json
EPSD-Ponzi,42,ours,Ours,Proposed,0.686046511627907,0.9332787332787332,0.8074804964697738,0.8082191780821918,0.5959595959595959,0.7526881720430108,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_42/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,43,ours,Ours,Proposed,0.5795454545454546,0.882882882882883,0.6468624631809358,0.6623376623376623,0.5151515151515151,0.75,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_43/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,44,ours,Ours,Proposed,0.6730769230769231,0.9182819182819183,0.7475161289928812,0.6422018348623854,0.7070707070707071,0.6947368421052632,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_44/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,45,ours,Ours,Proposed,0.6292134831460674,0.9013559013559014,0.7125499297928423,0.7088607594936709,0.5656565656565656,0.6198830409356725,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_45/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,46,ours,Ours,Proposed,0.6745562130177515,0.8902538902538903,0.7488996125314654,0.8142857142857143,0.5757575757575758,0.6900584795321637,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_46/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,42,ours_imbalance,Ours+Imbalance,Proposed,0.7444444444444445,0.9256165256165256,0.8111324335811808,0.8271604938271605,0.6767676767676768,0.7956989247311828,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/EPSD-Ponzi/seed_42/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,43,ours_imbalance,Ours+Imbalance,Proposed,0.6666666666666666,0.9060879060879061,0.7013600594815026,0.7916666666666666,0.5757575757575758,0.7692307692307693,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/EPSD-Ponzi/seed_43/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,44,ours_imbalance,Ours+Imbalance,Proposed,0.6802030456852792,0.9259441259441259,0.8069095378888802,0.6836734693877551,0.6767676767676768,0.7344632768361582,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/EPSD-Ponzi/seed_44/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,45,ours_imbalance,Ours+Imbalance,Proposed,0.6903553299492385,0.9337883337883338,0.7782396178233566,0.6938775510204082,0.6868686868686869,0.7208121827411168,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/EPSD-Ponzi/seed_45/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,46,ours_imbalance,Ours+Imbalance,Proposed,0.6524064171122995,0.8817544817544817,0.7239458468912335,0.6931818181818182,0.6161616161616161,0.7351351351351352,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/EPSD-Ponzi/seed_46/sage_rule_scalar_qwen_motif_channel/metrics.json
